timestamp,item_id,user_answer,user_id,content_type,bundle_id,answered_correctly,content_id,elapsed_time,bundle_had_explanation,prior_question_elapsed_time,cumulative_correct_answers,recent_accuracy,cumulative_explanations_seen,cumulative_lectures_seen,cumulative_responses_by_bundle
1552921216437,e3022,-1,u488770,e,b3022,-1.0,3022,-1.0,,,,,286,40,
1552921245867,q5787,b,u488770,q,b4319,0.0,5787,,False,70000.0,196.0,0.4,286,40,1.0
1552921250333,q5787,a,u488770,q,b4319,1.0,5787,37000.0,False,37000.0,197.0,0.4,286,40,2.0
1552921275334,e4319,-1,u488770,e,b4319,-1.0,4319,-1.0,,,,,287,40,
1552921306314,q3688,d,u488770,q,b2220,1.0,3688,,False,37000.0,198.0,0.4,287,40,1.0
1552921306761,q3688,c,u488770,q,b2220,0.0,3688,31000.0,False,31000.0,198.0,0.4,287,40,2.0
1552921367274,e2220,-1,u488770,e,b2220,-1.0,2220,-1.0,,,,,288,40,
1552921396468,q9092,b,u488770,q,b6443,0.0,9092,34000.0,False,31000.0,198.0,0.4,288,40,1.0
1552921421958,e6443,-1,u488770,e,b6443,-1.0,6443,-1.0,,,,,289,40,
1552921461183,q6259,b,u488770,q,b4791,0.0,6259,39000.0,False,34000.0,198.0,0.4,289,40,1.0
1552921492512,e4791,-1,u488770,e,b4791,-1.0,4791,-1.0,,,,,290,40,
1552921550583,q6740,b,u488770,q,b5146,0.0,6740,58000.0,False,39000.0,198.0,0.2,290,40,1.0
1552921564507,e5146,-1,u488770,e,b5146,-1.0,5146,-1.0,,,,,291,40,
1552921617513,q5393,d,u488770,q,b3925,1.0,5393,55000.0,False,58000.0,199.0,0.2,291,40,1.0
1552921645369,e3925,-1,u488770,e,b3925,-1.0,3925,-1.0,,,,,292,40,
1552921684129,q10057,d,u488770,q,b7408,0.0,10057,,False,55000.0,199.0,0.2,292,40,1.0
1552921691470,q10057,b,u488770,q,b7408,0.0,10057,,False,61000.0,199.0,0.2,292,40,2.0
1552921692232,q10057,a,u488770,q,b7408,0.0,10057,,False,61000.0,199.0,0.2,292,40,3.0
1552921700829,q10057,d,u488770,q,b7408,0.0,10057,,False,61000.0,199.0,0.2,292,40,4.0
1552921701176,q10057,c,u488770,q,b7408,1.0,10057,61000.0,False,61000.0,200.0,0.2,292,40,5.0
1552921701436,q10057,b,u488770,q,b7408,0.0,10057,,False,61000.0,200.0,0.2,292,40,6.0
1552921702044,q10057,a,u488770,q,b7408,0.0,10057,,False,61000.0,200.0,0.2,292,40,7.0
1552921706820,q10057,c,u488770,q,b7408,1.0,10057,61000.0,False,61000.0,201.0,0.4,292,40,8.0
1552921716654,e7408,-1,u488770,e,b7408,-1.0,7408,-1.0,,,,,293,40,
1553058664976,q6222,b,u488770,q,b4754,0.0,6222,11000.0,False,61000.0,201.0,0.4,293,40,1.0
1553058693712,e4754,-1,u488770,e,b4754,-1.0,4754,-1.0,,,,,294,40,
1553058718893,q6497,c,u488770,q,b5029,0.0,6497,,False,11000.0,201.0,0.2,294,40,1.0
1553058719844,q6497,d,u488770,q,b5029,1.0,6497,49000.0,False,49000.0,202.0,0.4,294,40,2.0
1553058720759,q6497,c,u488770,q,b5029,0.0,6497,,False,49000.0,202.0,0.4,294,40,3.0
1553058734228,q6497,d,u488770,q,b5029,1.0,6497,49000.0,False,49000.0,203.0,0.4,294,40,4.0
1553058759941,e5029,-1,u488770,e,b5029,-1.0,5029,-1.0,,,,,295,40,
1553058772192,q4560,b,u488770,q,b3092,0.0,4560,,False,49000.0,203.0,0.4,295,40,1.0
1553058772815,q4560,c,u488770,q,b3092,1.0,4560,13000.0,False,13000.0,204.0,0.6,295,40,2.0
1553058785453,e3092,-1,u488770,e,b3092,-1.0,3092,-1.0,,,,,296,40,
1553058822255,q9067,a,u488770,q,b6418,0.0,9067,37000.0,False,13000.0,204.0,0.4,296,40,1.0
1553058837271,e6418,-1,u488770,e,b6418,-1.0,6418,-1.0,,,,,297,40,
1553058856796,q5242,c,u488770,q,b3774,0.0,5242,20000.0,False,37000.0,204.0,0.4,297,40,1.0
1553058876126,e3774,-1,u488770,e,b3774,-1.0,3774,-1.0,,,,,298,40,
1553058902850,q5821,b,u488770,q,b4353,0.0,5821,27000.0,False,17500.0,204.0,0.2,298,40,1.0
1553058908914,e4353,-1,u488770,e,b4353,-1.0,4353,-1.0,,,,,299,40,
1553059269194,q5873,d,u488770,q,b4405,0.0,5873,13000.0,False,27000.0,204.0,0.2,299,40,7.0
1553059279091,e4405,-1,u488770,e,b4405,-1.0,4405,-1.0,,,,,300,40,
1553059282312,q3606,a,u488770,q,b2138,1.0,3606,45000.0,False,50500.0,205.0,0.2,300,40,2.0
1553059290241,q3606,c,u488770,q,b2138,0.0,3606,,False,36500.0,205.0,0.2,300,40,3.0
1553059290673,q3606,b,u488770,q,b2138,0.0,3606,28000.0,False,36500.0,205.0,0.2,300,40,4.0
1553059291180,q3606,c,u488770,q,b2138,0.0,3606,,False,36500.0,205.0,0.2,300,40,5.0
1553059291650,q3606,d,u488770,q,b2138,0.0,3606,,False,36500.0,205.0,0.2,300,40,6.0
1553059292174,q3606,c,u488770,q,b2138,0.0,3606,,False,36500.0,205.0,0.0,300,40,7.0
1553059296147,q3606,d,u488770,q,b2138,0.0,3606,,False,36500.0,205.0,0.0,300,40,8.0
1553059296545,q3606,b,u488770,q,b2138,0.0,3606,28000.0,False,36500.0,205.0,0.0,300,40,9.0
1553059296845,q3606,a,u488770,q,b2138,1.0,3606,45000.0,False,36500.0,206.0,0.2,300,40,10.0
1553059315931,q3606,c,u488770,q,b2138,0.0,3606,,False,36500.0,206.0,0.2,300,40,11.0
1553059324020,q3606,a,u488770,q,b2138,1.0,3606,45000.0,False,36500.0,207.0,0.4,300,40,12.0
1553059356499,e2138,-1,u488770,e,b2138,-1.0,2138,-1.0,,,,,301,40,
1553059363640,e4353,-1,u488770,e,b4353,-1.0,4353,-1.0,,,,,302,40,
1553059450211,q4536,a,u488770,q,b3068,1.0,4536,85000.0,False,36500.0,208.0,0.6,302,40,1.0
1553059459754,e3068,-1,u488770,e,b3068,-1.0,3068,-1.0,,,,,303,40,
1553059515750,q9353,a,u488770,q,b6704,1.0,9353,56000.0,False,85000.0,209.0,0.8,303,40,1.0
1553059530508,e6704,-1,u488770,e,b6704,-1.0,6704,-1.0,,,,,304,40,
1553059581380,q6187,c,u488770,q,b4719,0.0,6187,,False,56000.0,209.0,0.6,304,40,1.0
1553059581943,q6187,b,u488770,q,b4719,0.0,6187,52000.0,False,35666.668,209.0,0.6,304,40,2.0
1553059582345,q6187,d,u488770,q,b4719,0.0,6187,,False,35666.668,209.0,0.4,304,40,3.0
1553059582767,q6187,b,u488770,q,b4719,0.0,6187,52000.0,False,35666.668,209.0,0.2,304,40,4.0
1553059588687,e4719,-1,u488770,e,b4719,-1.0,4719,-1.0,,,,,305,40,
1553059611265,q5242,a,u488770,q,b3774,1.0,5242,15000.0,False,35666.668,210.0,0.2,305,40,2.0
1553059617595,e3774,-1,u488770,e,b3774,-1.0,3774,-1.0,,,,,306,40,
1553059626944,q6187,a,u488770,q,b4719,1.0,6187,3000.0,False,17500.0,211.0,0.4,306,40,5.0
1553059660135,e4719,-1,u488770,e,b4719,-1.0,4719,-1.0,,,,,307,40,
1553059668784,e4719,-1,u488770,e,b4719,-1.0,4719,-1.0,,,,,308,40,
1553059719191,q5057,a,u488770,q,b3589,0.0,5057,49000.0,False,35666.668,211.0,0.4,308,40,1.0
1553059730072,e3589,-1,u488770,e,b3589,-1.0,3589,-1.0,,,,,309,40,
1553074288247,q756,c,u488770,q,b756,0.0,756,17000.0,False,49000.0,211.0,0.4,309,40,1.0
1553074309222,e756,-1,u488770,e,b756,-1.0,756,-1.0,,,,,310,40,
1553074322150,q1292,c,u488770,q,b1292,1.0,1292,21000.0,False,17000.0,212.0,0.6,310,40,1.0
1553074342208,e1292,-1,u488770,e,b1292,-1.0,1292,-1.0,,,,,311,40,
1553074351673,q784,a,u488770,q,b784,0.0,784,14000.0,False,21000.0,212.0,0.4,311,40,1.0
1553074351673,q784,a,u488770,q,b784,0.0,784,14000.0,False,14000.0,212.0,0.2,311,40,2.0
1553074367940,e784,-1,u488770,e,b784,-1.0,784,-1.0,,,,,312,40,
1553074380384,q11249,b,u488770,q,b8302,1.0,11249,20000.0,False,14000.0,213.0,0.4,312,40,1.0
1553074383794,q11249,b,u488770,q,b8302,1.0,11249,20000.0,False,20000.0,214.0,0.6,312,40,2.0
1553074395976,e8302,-1,u488770,e,b8302,-1.0,8302,-1.0,,,,,313,40,
1553074404271,q1234,a,u488770,q,b1234,1.0,1234,14000.0,False,20000.0,215.0,0.6,313,40,1.0
1553074420668,e1234,-1,u488770,e,b1234,-1.0,1234,-1.0,,,,,314,40,
1553074431950,q439,a,u488770,q,b439,0.0,439,17000.0,False,14000.0,215.0,0.6,314,40,1.0
1553074448248,e439,-1,u488770,e,b439,-1.0,439,-1.0,,,,,315,40,
1553074460848,q1017,a,u488770,q,b1017,1.0,1017,18000.0,False,17000.0,216.0,0.8,315,40,1.0
1553074465925,q1017,a,u488770,q,b1017,1.0,1017,18000.0,False,18000.0,217.0,0.8,315,40,2.0
1553074474035,e1017,-1,u488770,e,b1017,-1.0,1017,-1.0,,,,,316,40,
1553074491915,q436,c,u488770,q,b436,1.0,436,18000.0,False,18000.0,218.0,0.8,316,40,1.0
1553074502367,e436,-1,u488770,e,b436,-1.0,436,-1.0,,,,,317,40,
1553074519385,q886,c,u488770,q,b886,0.0,886,17000.0,False,18000.0,218.0,0.6,317,40,1.0
1553074534101,e886,-1,u488770,e,b886,-1.0,886,-1.0,,,,,318,40,
1553074542780,q722,a,u488770,q,b722,1.0,722,15000.0,False,17000.0,219.0,0.8,318,40,1.0
1553074557988,e722,-1,u488770,e,b722,-1.0,722,-1.0,,,,,319,40,
1553074584559,q372,c,u488770,q,b372,1.0,372,15000.0,False,15000.0,220.0,0.8,319,40,1.0
1553074592489,e372,-1,u488770,e,b372,-1.0,372,-1.0,,,,,320,40,
1553074604165,q287,a,u488770,q,b287,1.0,287,15000.0,False,15000.0,221.0,0.8,320,40,1.0
1553074615415,e287,-1,u488770,e,b287,-1.0,287,-1.0,,,,,321,40,
1553074626524,q679,a,u488770,q,b679,1.0,679,15000.0,False,15000.0,222.0,0.8,321,40,1.0
1553074638776,e679,-1,u488770,e,b679,-1.0,679,-1.0,,,,,322,40,
1553074650120,q467,a,u488770,q,b467,1.0,467,15000.0,False,15000.0,223.0,1.0,322,40,1.0
1553074661793,e467,-1,u488770,e,b467,-1.0,467,-1.0,,,,,323,40,
1553074672545,q1314,a,u488770,q,b1314,0.0,1314,18000.0,False,15000.0,223.0,0.8,323,40,1.0
1553074699994,e1314,-1,u488770,e,b1314,-1.0,1314,-1.0,,,,,324,40,
1553074718863,q387,b,u488770,q,b387,0.0,387,19000.0,False,18000.0,223.0,0.6,324,40,1.0
1553074718863,q387,b,u488770,q,b387,0.0,387,20000.0,False,19500.0,223.0,0.4,324,40,2.0
1553074738197,e387,-1,u488770,e,b387,-1.0,387,-1.0,,,,,325,40,
1553074755628,q1106,b,u488770,q,b1106,1.0,1106,18000.0,False,19500.0,224.0,0.4,325,40,1.0
1553074763285,e1106,-1,u488770,e,b1106,-1.0,1106,-1.0,,,,,326,40,
1553074781064,q882,c,u488770,q,b882,1.0,882,18000.0,False,18000.0,225.0,0.4,326,40,1.0
1553074788575,e882,-1,u488770,e,b882,-1.0,882,-1.0,,,,,327,40,
1553074804167,q393,b,u488770,q,b393,0.0,393,18000.0,False,18000.0,225.0,0.4,327,40,1.0
1553074812996,e393,-1,u488770,e,b393,-1.0,393,-1.0,,,,,328,40,
1553074858810,q886,b,u488770,q,b886,1.0,886,17000.0,False,17500.0,226.0,0.6,328,40,2.0
1553074868159,e886,-1,u488770,e,b886,-1.0,886,-1.0,,,,,329,40,
1553074885597,q393,c,u488770,q,b393,1.0,393,17000.0,False,17000.0,227.0,0.8,329,40,2.0
1553074892061,e393,-1,u488770,e,b393,-1.0,393,-1.0,,,,,330,40,
1553074899572,e393,-1,u488770,e,b393,-1.0,393,-1.0,,,,,331,40,
1553074913530,q1012,b,u488770,q,b1012,1.0,1012,14000.0,False,17500.0,228.0,0.8,331,40,1.0
1553074921550,e1012,-1,u488770,e,b1012,-1.0,1012,-1.0,,,,,332,40,
1553074936078,l457,-1,u488770,l,b457,-1.0,457,-1.0,,,,,332,41,
1553075080372,l457,-1,u488770,l,b457,-1.0,457,-1.0,,,,,332,42,
1553075098024,q215,a,u488770,q,b215,1.0,215,18000.0,False,14000.0,229.0,0.8,332,42,2.0
1553075110735,e215,-1,u488770,e,b215,-1.0,215,-1.0,,,,,333,42,
1553075127134,q461,c,u488770,q,b461,0.0,461,16000.0,False,15500.0,229.0,0.8,333,42,3.0
1553075127134,q461,c,u488770,q,b461,0.0,461,16000.0,False,16000.0,229.0,0.6,333,42,4.0
1553075137299,e461,-1,u488770,e,b461,-1.0,461,-1.0,,,,,334,42,
1553100019527,q5774,d,u488770,q,b4306,0.0,5774,,False,16000.0,229.0,0.4,334,42,1.0
1553100020115,q5774,c,u488770,q,b4306,0.0,5774,30000.0,False,30000.0,229.0,0.2,334,42,2.0
1553100021159,q5774,a,u488770,q,b4306,1.0,5774,,False,30000.0,230.0,0.2,334,42,3.0
1553100022062,q5774,c,u488770,q,b4306,0.0,5774,30000.0,False,30000.0,230.0,0.2,334,42,4.0
1553100028684,q5774,a,u488770,q,b4306,1.0,5774,,False,30000.0,231.0,0.4,334,42,5.0
1553100038659,q5774,b,u488770,q,b4306,0.0,5774,,False,30000.0,231.0,0.4,334,42,6.0
1553100039405,q5774,c,u488770,q,b4306,0.0,5774,30000.0,False,30000.0,231.0,0.4,334,42,7.0
1553100068557,e4306,-1,u488770,e,b4306,-1.0,4306,-1.0,,,,,335,42,
1553100117609,q8382,c,u488770,q,b5733,0.0,8382,,False,30000.0,231.0,0.2,335,42,1.0
1553100118412,q8382,b,u488770,q,b5733,0.0,8382,50000.0,False,50000.0,231.0,0.2,335,42,2.0
1553100136233,e5733,-1,u488770,e,b5733,-1.0,5733,-1.0,,,,,336,42,
1553100151742,q4313,c,u488770,q,b2845,1.0,4313,15000.0,False,50000.0,232.0,0.2,336,42,1.0
1553100163225,e2845,-1,u488770,e,b2845,-1.0,2845,-1.0,,,,,337,42,
1553100189594,q5298,c,u488770,q,b3830,1.0,5298,,False,15000.0,233.0,0.4,337,42,1.0
1553100198643,q5298,a,u488770,q,b3830,0.0,5298,71000.0,False,71000.0,233.0,0.4,337,42,2.0
1553100199402,q5298,d,u488770,q,b3830,0.0,5298,,False,71000.0,233.0,0.4,337,42,3.0
1553100201674,q5298,a,u488770,q,b3830,0.0,5298,71000.0,False,71000.0,233.0,0.4,337,42,4.0
1553100205015,q5298,d,u488770,q,b3830,0.0,5298,,False,71000.0,233.0,0.2,337,42,5.0
1553100209117,q5298,a,u488770,q,b3830,0.0,5298,71000.0,False,71000.0,233.0,0.0,337,42,6.0
1553100211539,q5298,d,u488770,q,b3830,0.0,5298,,False,71000.0,233.0,0.0,337,42,7.0
1553100211990,q5298,a,u488770,q,b3830,0.0,5298,71000.0,False,71000.0,233.0,0.0,337,42,8.0
1553100216516,q5298,b,u488770,q,b3830,0.0,5298,,False,71000.0,233.0,0.0,337,42,9.0
1553100216781,q5298,c,u488770,q,b3830,1.0,5298,,False,71000.0,234.0,0.2,337,42,10.0
1553100231923,q5298,d,u488770,q,b3830,0.0,5298,,False,71000.0,234.0,0.2,337,42,11.0
1553100232993,q5298,a,u488770,q,b3830,0.0,5298,71000.0,False,71000.0,234.0,0.2,337,42,12.0
1553100264151,e3830,-1,u488770,e,b3830,-1.0,3830,-1.0,,,,,338,42,
1553100290710,q5637,b,u488770,q,b4169,0.0,5637,27000.0,False,71000.0,234.0,0.2,338,42,1.0
1553100304267,e4169,-1,u488770,e,b4169,-1.0,4169,-1.0,,,,,339,42,
1553100314960,q8508,b,u488770,q,b5859,0.0,8508,12000.0,False,27000.0,234.0,0.2,339,42,1.0
1553100328475,e5859,-1,u488770,e,b5859,-1.0,5859,-1.0,,,,,340,42,
1553100357678,q5229,c,u488770,q,b3761,1.0,5229,33000.0,False,12000.0,235.0,0.2,340,42,1.0
1553100359345,q5229,d,u488770,q,b3761,0.0,5229,,False,33000.0,235.0,0.2,340,42,2.0
1553100360277,q5229,b,u488770,q,b3761,0.0,5229,,False,33000.0,235.0,0.2,340,42,3.0
1553100360680,q5229,d,u488770,q,b3761,0.0,5229,,False,33000.0,235.0,0.2,340,42,4.0
1553100361135,q5229,c,u488770,q,b3761,1.0,5229,33000.0,False,33000.0,236.0,0.4,340,42,5.0
1553100379883,e3761,-1,u488770,e,b3761,-1.0,3761,-1.0,,,,,341,42,
1553100419711,q4971,d,u488770,q,b3503,1.0,4971,40000.0,False,33000.0,237.0,0.4,341,42,1.0
1553100431045,e3503,-1,u488770,e,b3503,-1.0,3503,-1.0,,,,,342,42,
1553100447941,q8661,a,u488770,q,b6012,0.0,8661,23000.0,False,40000.0,237.0,0.4,342,42,1.0
1553100448691,q8661,b,u488770,q,b6012,0.0,8661,,False,23000.0,237.0,0.4,342,42,2.0
1553100449306,q8661,c,u488770,q,b6012,0.0,8661,,False,23000.0,237.0,0.4,342,42,3.0
1553100450041,q8661,d,u488770,q,b6012,1.0,8661,,False,23000.0,238.0,0.4,342,42,4.0
1553100450709,q8661,b,u488770,q,b6012,0.0,8661,,False,23000.0,238.0,0.2,342,42,5.0
1553100451079,q8661,a,u488770,q,b6012,0.0,8661,23000.0,False,23000.0,238.0,0.2,342,42,6.0
1553100451488,q8661,b,u488770,q,b6012,0.0,8661,,False,23000.0,238.0,0.2,342,42,7.0
1553100451898,q8661,a,u488770,q,b6012,0.0,8661,23000.0,False,23000.0,238.0,0.2,342,42,8.0
1553100472365,e6012,-1,u488770,e,b6012,-1.0,6012,-1.0,,,,,343,42,
1553100497355,q9438,b,u488770,q,b6789,0.0,9438,25000.0,False,23000.0,238.0,0.0,343,42,1.0
1553100521976,e6789,-1,u488770,e,b6789,-1.0,6789,-1.0,,,,,344,42,
1553183304385,q6053,a,u488770,q,b4585,0.0,6053,,False,25000.0,238.0,0.0,344,42,1.0
1553183337581,q6053,b,u488770,q,b4585,1.0,6053,60000.0,False,60000.0,239.0,0.2,344,42,2.0
1553183338200,q6053,a,u488770,q,b4585,0.0,6053,,False,60000.0,239.0,0.2,344,42,3.0
1553183338578,q6053,b,u488770,q,b4585,1.0,6053,60000.0,False,60000.0,240.0,0.4,344,42,4.0
1553183339032,q6053,a,u488770,q,b4585,0.0,6053,,False,60000.0,240.0,0.4,344,42,5.0
1553183340070,q6053,b,u488770,q,b4585,1.0,6053,60000.0,False,60000.0,241.0,0.6,344,42,6.0
1553183368019,e4585,-1,u488770,e,b4585,-1.0,4585,-1.0,,,,,345,42,
1553183385689,q3984,a,u488770,q,b2516,1.0,3984,20000.0,False,60000.0,242.0,0.6,345,42,1.0
1553183399249,e2516,-1,u488770,e,b2516,-1.0,2516,-1.0,,,,,346,42,
1553183428655,q4558,b,u488770,q,b3090,1.0,4558,30000.0,False,20000.0,243.0,0.8,346,42,1.0
1553183443029,e3090,-1,u488770,e,b3090,-1.0,3090,-1.0,,,,,347,42,
1553183472863,q9455,b,u488770,q,b6806,0.0,9455,29000.0,False,30000.0,243.0,0.6,347,42,1.0
1553183487563,e6806,-1,u488770,e,b6806,-1.0,6806,-1.0,,,,,348,42,
1553183497205,q4886,b,u488770,q,b3418,0.0,4886,14000.0,False,29000.0,243.0,0.6,348,42,1.0
1553183526394,e3418,-1,u488770,e,b3418,-1.0,3418,-1.0,,,,,349,42,
1553183563241,q5785,a,u488770,q,b4317,0.0,5785,,False,14000.0,243.0,0.4,349,42,1.0
1553183563690,q5785,b,u488770,q,b4317,1.0,5785,69000.0,False,69000.0,244.0,0.4,349,42,2.0
1553183584935,q5785,c,u488770,q,b4317,0.0,5785,,False,69000.0,244.0,0.2,349,42,3.0
1553183588188,q5785,b,u488770,q,b4317,1.0,5785,69000.0,False,69000.0,245.0,0.4,349,42,4.0
1553183588921,q5785,a,u488770,q,b4317,0.0,5785,,False,69000.0,245.0,0.4,349,42,5.0
1553183589515,q5785,b,u488770,q,b4317,1.0,5785,69000.0,False,69000.0,246.0,0.6,349,42,6.0
1553183589844,q5785,c,u488770,q,b4317,0.0,5785,,False,69000.0,246.0,0.4,349,42,7.0
1553183590192,q5785,d,u488770,q,b4317,0.0,5785,,False,69000.0,246.0,0.4,349,42,8.0
1553183590858,q5785,c,u488770,q,b4317,0.0,5785,,False,69000.0,246.0,0.2,349,42,9.0
1553183591090,q5785,b,u488770,q,b4317,1.0,5785,69000.0,False,69000.0,247.0,0.4,349,42,10.0
1553183613598,e4317,-1,u488770,e,b4317,-1.0,4317,-1.0,,,,,350,42,
1553183639209,q5331,d,u488770,q,b3863,0.0,5331,26000.0,False,69000.0,247.0,0.2,350,42,1.0
1553183653812,e3863,-1,u488770,e,b3863,-1.0,3863,-1.0,,,,,351,42,
1553183668194,q8794,a,u488770,q,b6145,0.0,8794,22000.0,False,26000.0,247.0,0.2,351,42,1.0
1553183669500,q8794,b,u488770,q,b6145,1.0,8794,,False,22000.0,248.0,0.4,351,42,2.0
1553183670518,q8794,c,u488770,q,b6145,0.0,8794,,False,22000.0,248.0,0.4,351,42,3.0
1553183671430,q8794,b,u488770,q,b6145,1.0,8794,,False,22000.0,249.0,0.4,351,42,4.0
1553183671678,q8794,a,u488770,q,b6145,0.0,8794,22000.0,False,22000.0,249.0,0.4,351,42,5.0
1553183694216,e6145,-1,u488770,e,b6145,-1.0,6145,-1.0,,,,,352,42,
1553183725054,q4733,a,u488770,q,b3265,1.0,4733,5000.0,False,22000.0,250.0,0.6,352,42,1.0
1553183738361,q4733,d,u488770,q,b3265,0.0,4733,47000.0,False,19000.0,250.0,0.4,352,42,2.0
1553183747352,e3265,-1,u488770,e,b3265,-1.0,3265,-1.0,,,,,353,42,
1553183748823,l512,-1,u488770,l,b512,-1.0,512,-1.0,,,,,353,43,
1553183907587,l512,-1,u488770,l,b512,-1.0,512,-1.0,,,,,353,44,
1553183921470,q4205,b,u488770,q,b2737,1.0,4205,,False,19000.0,251.0,0.6,353,44,7.0
1553183929225,q4205,d,u488770,q,b2737,0.0,4205,21000.0,False,22500.0,251.0,0.4,353,44,8.0
1553183929225,q4205,d,u488770,q,b2737,0.0,4205,24000.0,False,22500.0,251.0,0.4,353,44,9.0
1553183945551,e2737,-1,u488770,e,b2737,-1.0,2737,-1.0,,,,,354,44,
1553183950493,q4733,a,u488770,q,b3265,1.0,4733,5000.0,False,22500.0,252.0,0.4,354,44,3.0
1553183958222,e3265,-1,u488770,e,b3265,-1.0,3265,-1.0,,,,,355,44,
1553183965315,e3265,-1,u488770,e,b3265,-1.0,3265,-1.0,,,,,356,44,
1553183988119,q6494,b,u488770,q,b5026,0.0,6494,32000.0,False,19000.0,252.0,0.4,356,44,1.0
1553184021994,e5026,-1,u488770,e,b5026,-1.0,5026,-1.0,,,,,357,44,
1553267417742,q4747,a,u488770,q,b3279,1.0,4747,14000.0,False,32000.0,253.0,0.4,357,44,1.0
1553267428225,e3279,-1,u488770,e,b3279,-1.0,3279,-1.0,,,,,358,44,
1553267496148,q10098,a,u488770,q,b7449,0.0,10098,,False,14000.0,253.0,0.4,358,44,1.0
1553267507452,q10098,b,u488770,q,b7449,0.0,10098,,False,90000.0,253.0,0.4,358,44,2.0
1553267509643,q10098,c,u488770,q,b7449,0.0,10098,,False,90000.0,253.0,0.2,358,44,3.0
1553267511881,q10098,d,u488770,q,b7449,1.0,10098,90000.0,False,90000.0,254.0,0.4,358,44,4.0
1553267528615,e7449,-1,u488770,e,b7449,-1.0,7449,-1.0,,,,,359,44,
1553267572466,q4057,a,u488770,q,b2589,1.0,4057,44000.0,False,90000.0,255.0,0.4,359,44,1.0
1553267626285,e2589,-1,u488770,e,b2589,-1.0,2589,-1.0,,,,,360,44,
1553267633929,q5475,b,u488770,q,b4007,0.0,5475,9000.0,False,44000.0,255.0,0.4,360,44,1.0
1553267682053,e4007,-1,u488770,e,b4007,-1.0,4007,-1.0,,,,,361,44,
1553267725489,q6548,a,u488770,q,b5080,1.0,6548,44000.0,False,9000.0,256.0,0.6,361,44,1.0
1553267738965,e5080,-1,u488770,e,b5080,-1.0,5080,-1.0,,,,,362,44,
1553267762728,q9795,b,u488770,q,b7146,1.0,9795,25000.0,False,44000.0,257.0,0.8,362,44,1.0
1553267773785,e7146,-1,u488770,e,b7146,-1.0,7146,-1.0,,,,,363,44,
1553267894352,q4538,d,u488770,q,b3070,0.0,4538,121000.0,False,25000.0,257.0,0.6,363,44,1.0
1553267919906,e3070,-1,u488770,e,b3070,-1.0,3070,-1.0,,,,,364,44,
1553267938567,q3930,d,u488770,q,b2462,0.0,3930,19000.0,False,121000.0,257.0,0.4,364,44,1.0
1553267956723,e2462,-1,u488770,e,b2462,-1.0,2462,-1.0,,,,,365,44,
1553267964875,q5780,a,u488770,q,b4312,0.0,5780,9000.0,False,19000.0,257.0,0.4,365,44,1.0
1553267974910,e4312,-1,u488770,e,b4312,-1.0,4312,-1.0,,,,,366,44,
1553268032694,e4312,-1,u488770,e,b4312,-1.0,4312,-1.0,,,,,367,44,
1553268067025,q9751,c,u488770,q,b7102,0.0,9751,,False,9000.0,257.0,0.2,367,44,1.0
1553268069088,q9751,d,u488770,q,b7102,0.0,9751,41000.0,False,41000.0,257.0,0.0,367,44,2.0
1553268103474,e7102,-1,u488770,e,b7102,-1.0,7102,-1.0,,,,,368,44,
1553425248904,q3961,a,u488770,q,b2493,1.0,3961,33000.0,False,41000.0,258.0,0.2,368,44,1.0
1553425320254,e2493,-1,u488770,e,b2493,-1.0,2493,-1.0,,,,,369,44,
1553425373092,q5243,a,u488770,q,b3775,1.0,5243,53000.0,False,33000.0,259.0,0.4,369,44,1.0
1553425402486,e3775,-1,u488770,e,b3775,-1.0,3775,-1.0,,,,,370,44,
1553425417523,q5390,b,u488770,q,b3922,0.0,5390,15000.0,False,53000.0,259.0,0.4,370,44,1.0
1553425426614,e3922,-1,u488770,e,b3922,-1.0,3922,-1.0,,,,,371,44,
1553425433815,q5390,c,u488770,q,b3922,1.0,5390,5000.0,True,10000.0,260.0,0.6,371,44,2.0
1553425448971,e3922,-1,u488770,e,b3922,-1.0,3922,-1.0,,,,,372,44,
1553425487803,q5388,c,u488770,q,b3920,1.0,5388,39000.0,False,10000.0,261.0,0.8,372,44,2.0
1553425496904,e3920,-1,u488770,e,b3920,-1.0,3920,-1.0,,,,,373,44,
1553425522390,e3922,-1,u488770,e,b3922,-1.0,3922,-1.0,,,,,374,44,
1553425533593,q8544,c,u488770,q,b5895,1.0,8544,11000.0,False,41500.0,262.0,0.8,374,44,1.0
1553425544007,e5895,-1,u488770,e,b5895,-1.0,5895,-1.0,,,,,375,44,
1553425570243,q6385,a,u488770,q,b4917,0.0,6385,29000.0,False,11000.0,262.0,0.6,375,44,1.0
1553425580685,e4917,-1,u488770,e,b4917,-1.0,4917,-1.0,,,,,376,44,
1553425581804,l752,-1,u488770,l,b752,-1.0,752,-1.0,,,,,376,45,
1553425706616,l752,-1,u488770,l,b752,-1.0,752,-1.0,,,,,376,46,
1553425726767,q6448,b,u488770,q,b4980,1.0,6448,,False,29000.0,263.0,0.8,376,46,4.0
1553425728856,q6448,d,u488770,q,b4980,0.0,6448,22000.0,False,29000.0,263.0,0.6,376,46,5.0
1553425740804,e4980,-1,u488770,e,b4980,-1.0,4980,-1.0,,,,,377,46,
1553425766439,q3680,a,u488770,q,b2212,1.0,3680,31000.0,False,29000.0,264.0,0.6,377,46,3.0
